Year,Country,Artificial surfaces (including urban and associated areas): Climate altering,Climate Altering Land Cover Index: Climate altering,Grassland: Climate regulating,Herbaceous crops: Climate altering,Inland water bodies: Climate regulating,Mangroves: Climate regulating,Permanent snow and glaciers: Climate regulating,Shrub-covered areas: Climate regulating,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded: Climate regulating",Sparsely natural vegetated areas: Climate neutral,Terrestrial barren land: Climate neutral,Total Land Cover: Climate altering,Total Land Cover: Climate neutral,Total Land Cover: Climate regulating,Tree-covered areas: Climate regulating,Woody crops: Climate regulating
1995,Peru,132.08,104.7006577,16344.28,2425.15,1259.29,4.84,300.04,10301.29,237.35,6222.2,9474.07,,,,82753.05,425.03
1995,Philippines,79.5,109.7582601,2152.64,7276.79,908.17,553.26,0.0,1420.13,0.0,150.0,0.0,,,,11186.75,6058.25
1995,Pitcairn Islands,0.0,100.0,0.21,1.96,0.44,0.0,0.0,0.0,0.0,0.36,0.0,,,,0.0,1.96
1995,"Poland, Rep. of",299.61,101.8918525,3026.92,16834.97,457.52,0.0,0.0,601.73,91.77,10.79,2.64,,,,9387.39,432.43
1995,Portugal,86.95,119.7939673,1055.73,2428.81,98.12,0.0,0.0,1221.86,13.94,10.6,33.36,,,,3095.13,842.7
1995,Puerto Rico,56.12,78.87451488,83.9,65.82,20.66,6.0,0.0,15.1,15.85,0.04,0.03,,,,551.84,87.76
1995,Qatar,28.62,85.56098929,5.23,22.35,15.13,0.0,0.0,5.21,0.01,18.1,1053.8,,,,7.68,3.44
1995,Romania,279.96,100.2233688,2621.45,11830.12,278.47,0.0,0.0,246.91,300.42,8.92,7.15,,,,7511.35,722.2
1995,Russian Federation,1485.52,98.14931804,153107.2,155246.97,60766.8,0.0,5309.06,118738.43,86795.0,122656.1,31557.68,,,,955739.01,2313.48
1995,Rwanda,1.95,85.98857747,139.39,1160.74,159.09,0.0,0.0,217.26,80.75,0.02,0.0,,,,290.29,505.75
1995,Réunion,3.35,69.27023255,22.86,51.17,7.91,1.09,0.0,14.4,0.16,0.0,3.74,,,,141.12,6.2
1995,Saint Helena,1.4,99.16263523,9.4,0.9,2.08,0.0,0.0,1.25,0.0,18.45,3.18,,,,2.57,0.9
1995,Saint Pierre and Miquelon,0.07,38.88888889,0.6,0.0,3.15,0.0,0.0,9.93,4.67,0.1,0.36,,,,4.71,0.0
1995,Samoa,0.03,67.91874295,28.07,37.65,3.42,0.64,0.0,22.51,0.0,0.02,0.0,,,,122.54,70.88
1995,"San Marino, Rep. of",0.38,59.15361235,0.41,2.15,0.0,0.0,0.0,0.09,0.0,0.0,0.49,,,,0.44,2.15
1995,Saudi Arabia,151.5,91.392072,190.74,2362.59,170.32,2.43,0.0,438.41,9.02,7118.57,182765.82,,,,116.04,84.03
1995,Senegal,22.2,98.53730154,2267.01,5360.22,302.72,215.09,0.0,7398.76,354.26,43.2,12.7,,,,3678.31,66.2
1995,"Serbia, Rep. of",0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
1995,Seychelles,0.13,246.1040678,3.07,4.35,11.18,7.53,0.0,2.04,0.0,0.22,0.67,,,,7.21,13.05
1995,Sierra Leone,9.43,86.98046851,577.28,2870.12,47.87,209.97,0.0,457.26,33.09,0.0,4.5,,,,2254.58,739.72
1995,Singapore,8.81,92.51396187,3.78,22.65,5.92,5.25,0.0,1.15,0.0,0.15,0.0,,,,7.65,4.53
1995,Slovak Rep.,85.56,98.35131791,380.6,1945.77,31.32,0.0,0.0,97.39,1.83,1.69,3.23,,,,2295.07,61.23
1995,"Slovenia, Rep. of",16.7,95.3548384,146.47,363.72,4.43,0.0,0.0,84.71,1.55,2.55,7.47,,,,1343.08,61.24
1995,Solomon Islands,0.65,69.4874851,4.32,5.18,112.24,133.27,0.0,2.84,0.0,0.17,0.0,,,,2559.68,23.73
1995,Somalia,26.36,98.65960133,7786.54,5030.34,91.46,1.34,0.0,37468.88,61.38,5376.61,5496.13,,,,2301.98,102.06
1995,South Africa,279.06,94.3020017,24145.4,12503.46,562.7,46.74,0.0,64380.13,259.53,9398.24,651.51,,,,9946.31,296.38
1995,"South Sudan, Rep. of",0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
1995,Spain,237.07,102.1020641,7184.76,16456.74,411.82,0.0,0.0,6083.85,49.8,1250.43,503.52,,,,12937.63,5516.44
1995,Sri Lanka,48.07,79.71766335,430.58,1265.97,183.2,18.96,0.0,1114.83,0.02,7.38,1.53,,,,2154.73,1428.85
1995,St. Kitts and Nevis,0.25,81.91341664,2.54,3.88,1.39,0.19,0.0,0.53,0.29,0.0,0.0,,,,16.79,0.55
1995,St. Lucia,0.46,54.53646847,0.97,0.32,1.39,0.64,0.0,0.8,0.1,0.05,0.0,,,,53.72,2.25
1995,St. Vincent and the Grenadines,0.36,81.27949695,1.81,0.77,12.21,0.56,0.0,0.73,0.11,0.0,0.73,,,,33.99,1.29
1995,Sub-Saharan Africa,,97.33170548,,,,,,,,,,282404.69,293778.98,1429091.73,,
1995,Sudan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
1995,Suriname,6.52,51.36684468,37.29,27.3,183.69,71.02,0.0,109.21,82.89,0.0,0.0,,,,14083.42,5.27
1995,Sweden,91.12,81.64082807,2064.44,2832.73,3816.92,0.0,23.79,1144.7,3239.67,1426.8,261.31,,,,29844.19,3.07
1995,Switzerland,72.65,96.67140149,1222.63,554.29,134.65,0.0,97.64,150.92,1.8,108.9,250.8,,,,1499.29,30.9
1995,Syrian Arab Rep.,66.29,104.2778167,463.56,4288.42,124.5,0.0,0.0,230.05,0.3,926.49,11859.07,,,,265.38,628.21
1995,"São Tomé and Príncipe, Dem. Rep. of",0.83,115.5172414,1.84,1.18,2.65,1.07,0.0,1.36,0.02,0.04,0.0,,,,84.28,6.78
1995,Taiwan Province of China,50.72,92.74882995,91.07,762.33,68.47,26.41,0.0,30.8,43.75,4.14,0.0,,,,2285.88,264.7
1995,"Tajikistan, Rep. of",8.82,100.9282298,6697.91,2189.74,137.79,0.0,1085.06,652.72,5.81,490.02,2402.08,,,,252.45,298.37
1995,"Tanzania, United Rep. of",28.56,99.40542356,5595.44,20948.76,6190.17,53.62,0.0,17650.9,4319.83,80.98,223.4,,,,37138.0,2353.79
1995,Thailand,98.61,106.8070548,3979.53,24633.85,867.84,327.17,0.0,5490.77,11.87,30.47,0.24,,,,11241.9,5156.36
1995,"Timor-Leste, Dem. Rep. of",3.79,115.5248309,165.91,573.58,13.27,8.88,0.0,125.93,0.0,3.14,0.0,,,,339.46,264.73
1995,Togo,11.0,97.38052612,272.77,2132.46,13.62,0.64,0.0,1403.89,1.78,0.02,4.46,,,,1775.83,98.27
1995,Tokelau,0.01,100.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
1995,Tonga,0.07,85.55356294,4.03,12.65,9.32,1.04,0.0,2.6,0.0,0.16,0.0,,,,29.94,10.28
1995,Trinidad and Tobago,5.28,94.32789433,26.38,43.28,7.15,2.48,0.0,15.71,1.71,0.1,0.0,,,,382.69,32.46
1995,Tunisia,56.36,104.2870482,270.08,2443.35,162.21,0.0,0.0,132.19,0.35,1874.1,8649.24,,,,297.32,1750.41
1995,Turkmenistan,7.41,93.44465178,1396.66,3876.78,9063.84,0.0,0.0,6743.21,1.46,1165.45,33125.06,,,,67.83,133.68
1995,Turks and Caicos Islands,0.08,82.14285714,7.41,0.84,6.52,3.06,0.0,1.05,16.86,0.04,0.0,,,,16.55,0.84
1995,Tuvalu,0.01,100.0,0.1,0.45,3.47,0.0,0.0,0.05,0.0,0.09,0.0,,,,0.08,0.45
1995,"Türkiye, Rep. of",309.71,104.3858579,14203.36,32195.47,1360.51,0.0,0.0,6646.5,206.08,3410.82,1609.04,,,,15077.26,3213.8
1995,Uganda,15.83,94.201284,1734.6,7432.54,3733.69,0.0,0.0,2961.07,377.25,0.0,0.15,,,,5187.94,2864.32
1995,Ukraine,838.49,101.112672,4305.85,42945.69,1415.42,0.0,0.0,532.13,49.04,105.59,43.1,,,,8415.86,1345.68
1995,United Arab Emirates,142.18,83.19158563,32.38,130.28,25.78,1.4,0.0,5.65,0.91,336.01,6314.77,,,,39.65,121.19
1995,United Kingdom,718.02,97.82931576,11771.12,6586.67,461.86,0.0,0.0,765.27,1446.06,500.3,62.27,,,,2002.5,63.25
1995,United States,6608.82,97.65882243,199732.98,151495.92,18875.3,191.68,6536.75,202425.31,12309.0,18603.05,18222.34,,,,295769.83,1916.2
1995,United States Virgin Islands,2.81,104.6235139,3.25,5.11,4.01,0.96,0.0,0.35,2.07,0.0,0.0,,,,15.79,1.7
1995,Uruguay,26.54,103.452659,11573.28,2824.25,428.32,0.0,0.0,813.04,287.7,1.09,3.24,,,,1775.86,97.31
1995,"Uzbekistan, Rep. of",52.2,101.0196491,3241.14,7829.74,2186.4,0.0,37.42,4421.03,67.69,2248.87,24089.82,,,,243.0,643.88
1995,Vanuatu,0.28,641.2408759,33.63,34.86,36.61,18.31,0.0,19.56,0.0,0.68,2.33,,,,900.54,183.01
1995,"Venezuela, Rep. Bolivariana de",137.17,96.66022361,18104.61,7804.13,1327.07,315.61,0.05,7439.48,1927.65,543.13,103.47,,,,51751.64,2356.59
1995,Vietnam,79.66,124.0084787,1893.05,9994.64,760.76,170.09,0.0,5738.27,58.48,6.1,18.54,,,,11731.17,2493.57
1995,Wallis and Futuna Islands,0.03,100.0,1.1,0.72,3.76,0.0,0.0,0.86,0.0,0.0,0.0,,,,4.49,3.6
1995,West Bank and Gaza,9.31,99.38655408,38.58,105.42,19.12,0.0,0.0,30.9,0.0,119.01,124.03,,,,31.65,146.18
1995,Western Sahara,0.82,82.02695106,0.47,3.47,14.3,0.0,0.0,0.0,0.0,19.77,26937.09,,,,0.16,3.47
1995,"Yemen, Rep. of",6.55,111.4649105,178.21,1803.92,123.41,0.13,0.0,1658.75,0.9,5234.47,36034.64,,,,452.05,113.78
1995,Zambia,27.4,90.40412488,3180.08,7513.64,1398.57,0.0,0.0,13038.12,2740.88,0.0,3.82,,,,47598.32,63.41
1995,Zimbabwe,28.02,93.9270349,2937.35,12556.49,437.99,0.0,0.0,11683.75,27.58,17.61,92.48,,,,11089.7,403.75
1996,"Afghanistan, Islamic Rep. of",27.23,98.9951631,24044.98,5785.1,207.97,0.0,317.57,3306.66,5.92,4220.79,25108.36,,,,1240.82,83.22
1996,Africa,,94.77817607,,,,,,,,,,313865.96,904802.59,1506910.38,,
1996,Albania,14.0,95.50269343,403.61,987.68,55.52,0.0,0.0,324.11,6.5,32.68,51.48,,,,780.91,213.97
1996,Algeria,91.68,94.40024932,827.19,8386.85,162.2,0.0,0.0,2061.44,2.06,9071.82,209026.34,,,,1522.84,578.75
1996,American Samoa,0.01,99.56722353,1.48,2.59,1.36,0.16,0.0,1.05,0.0,0.02,0.0,,,,8.21,5.19
1996,Americas,,94.73540589,,,,,,,,,,454954.4,307308.79,3185287.09,,
1996,"Andorra, Principality of",0.2,90.85204693,11.56,0.3,0.0,0.0,0.0,0.81,0.0,5.27,2.33,,,,27.04,0.3
1996,Angola,25.81,93.64102987,17876.26,5312.64,227.75,19.72,0.0,23370.65,718.52,43.19,2674.85,,,,74800.55,354.18
1996,Anguilla,0.05,74.90660025,4.81,0.04,1.22,0.05,0.0,0.12,0.91,0.0,0.02,,,,0.77,0.04
1996,Antigua and Barbuda,0.62,87.31707317,14.16,1.17,6.86,0.5,0.0,0.93,4.08,0.02,0.0,,,,17.41,0.29
1996,Argentina,334.42,92.94273562,14626.2,49890.03,4427.82,0.0,685.92,95967.48,8485.55,46788.23,12639.9,,,,42921.0,1870.05
1996,"Armenia, Rep. of",29.99,98.39477033,677.77,843.3,129.59,0.0,0.0,441.03,1.4,43.47,44.97,,,,649.25,104.94
1996,"Aruba, Kingdom of the Netherlands",0.13,31.98118843,2.98,0.57,0.77,0.02,0.0,11.41,0.25,1.18,0.0,,,,0.16,0.57
1996,Asia,,100.1743781,,,,,,,,,,677729.76,986723.37,1456016.84,,
1996,Australia,633.67,95.15167787,127843.72,50667.72,1527.51,2536.62,0.0,184247.05,10044.7,280399.0,36938.1,,,,76549.88,570.22
1996,Austria,88.8,94.95407963,1426.35,1659.35,69.06,0.0,34.13,289.17,12.67,112.7,196.36,,,,4414.13,89.44
1996,"Azerbaijan, Rep. of",34.43,94.94384715,956.98,3448.45,8014.73,0.0,0.0,982.19,3.35,889.11,456.73,,,,1202.52,507.95
1996,"Bahamas, The",7.06,93.38634002,155.51,12.0,287.42,79.42,0.0,34.91,270.03,3.4,1.18,,,,399.03,4.0
1996,"Bahrain, Kingdom of",10.76,69.51219512,1.54,0.64,3.85,0.0,0.0,0.18,0.09,2.21,44.73,,,,2.31,1.28
1996,Bangladesh,16.71,108.8021689,916.53,9390.01,1217.39,413.52,0.0,860.34,35.92,0.6,7.56,,,,764.57,415.74
1996,Barbados,3.35,103.6592293,4.01,25.05,0.91,0.0,0.0,1.48,0.28,0.04,0.0,,,,7.02,1.57
1996,"Belarus, Rep. of",63.06,99.41193372,1225.68,9827.11,214.97,0.0,0.0,447.5,41.15,1.35,0.09,,,,8666.0,230.3
1996,Belgium,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
1996,Belize,0.48,67.9904279,63.71,75.86,65.13,48.42,0.0,81.58,12.04,0.02,0.64,,,,1807.68,40.94
1996,Benin,15.71,102.5823674,421.29,3178.8,23.79,6.73,0.0,4139.64,2.28,0.06,1.05,,,,3464.86,342.33
1996,Bermuda,0.19,100.0,0.04,0.08,3.05,0.0,0.0,0.01,0.74,1.99,0.0,,,,0.05,0.08
1996,Bhutan,0.03,96.64679083,539.7,60.78,1.13,0.0,104.63,246.44,0.05,4.78,6.43,,,,2810.3,7.65
1996,Bolivia,57.13,74.28372026,11113.64,4053.86,1229.2,0.0,85.87,11084.8,2870.12,7372.74,8795.84,,,,62148.89,245.64
1996,Bosnia and Herzegovina,18.65,90.02649286,687.67,1058.92,24.43,0.0,0.0,247.22,5.87,3.14,1.17,,,,2927.61,141.19
1996,Botswana,15.16,90.143001,4030.27,2657.2,41.43,0.0,0.0,45605.2,757.62,64.43,917.27,,,,4040.62,7.7
1996,Brazil,1116.48,88.92926289,64419.37,128256.16,11708.0,648.42,0.0,148765.58,13234.7,165.56,449.39,,,,461485.82,23540.39
1996,British Virgin Islands,0.58,44.28571429,1.42,0.04,3.17,1.32,0.0,0.05,2.32,0.03,0.0,,,,6.4,0.02
1996,Brunei Darussalam,1.16,117.3840176,10.41,27.67,10.91,18.65,0.0,7.51,0.0,0.21,0.0,,,,489.91,27.67
1996,Bulgaria,113.98,100.5892399,789.23,5336.75,120.86,0.0,0.0,373.15,10.39,12.61,60.29,,,,4067.26,252.68
1996,Burkina Faso,14.0,100.2999044,5840.01,15605.78,93.1,0.0,0.0,4127.73,26.1,86.14,88.45,,,,1300.69,313.91
1996,Burundi,2.18,93.02814367,475.83,1039.86,200.34,0.0,0.0,290.0,23.73,0.0,0.0,,,,262.29,409.31
1996,Cabo Verde,2.23,100.2318645,49.57,19.85,36.01,0.0,0.0,142.74,2.83,5.6,140.28,,,,8.45,1.42
1996,Cambodia,5.43,87.6341486,1048.31,5910.0,408.3,43.05,0.0,1537.37,476.34,0.28,1.79,,,,8614.17,207.65
1996,Cameroon,29.35,96.29100319,1658.76,4655.37,374.7,233.56,0.0,2591.7,172.16,0.17,2.19,,,,36187.8,937.32
1996,Canada,600.77,98.65744289,158937.43,51969.73,103328.0,0.0,18314.8,52035.95,11562.3,108838.64,39391.56,,,,437899.37,217.43
1996,Cayman Islands,0.27,65.94594595,0.63,0.95,2.73,8.47,0.0,0.32,0.76,0.04,0.0,,,,9.58,2.39
1996,Central African Rep.,8.95,87.667483,4998.1,783.02,83.7,0.0,0.0,5089.03,24.08,0.0,0.19,,,,51340.09,37.69
1996,Chad,15.83,94.40679187,15882.78,17675.35,367.89,0.0,0.0,15714.77,670.4,6886.12,63981.81,,,,5880.68,155.96
1996,Chile,111.59,118.5563805,5056.4,2859.21,2759.35,0.0,2797.08,14635.36,118.33,11785.99,14021.2,,,,20898.23,453.73
1996,"China, P.R.: Hong Kong",10.89,113.807653,10.13,17.73,14.28,1.98,0.0,11.16,0.36,0.05,0.02,,,,39.49,2.95
1996,"China, P.R.: Macao",0.45,80.99085366,0.14,0.21,0.4,0.0,0.0,0.02,0.02,0.0,0.0,,,,0.15,0.21
1996,"China, P.R.: Mainland",2898.69,100.8121035,288981.99,200591.67,12336.3,126.08,6286.23,25227.41,3094.52,21662.65,172600.97,,,,184643.94,17985.16
1996,Colombia,136.22,139.2531922,16716.2,5865.23,1199.74,357.45,6.73,6974.19,2373.73,575.69,23.78,,,,76289.17,4008.99
1996,"Comoros, Union of the",1.22,96.96384131,12.96,7.74,4.46,0.81,0.0,18.86,0.0,0.0,0.0,,,,114.31,5.24
1996,"Congo, Dem. Rep. of the",76.6,90.56156573,7303.4,18289.39,4366.49,246.98,0.0,8434.63,4847.79,3.49,27.22,,,,188137.92,2729.76
1996,"Congo, Rep. of",11.83,107.8126262,2240.8,2610.21,287.7,75.91,0.0,2325.93,94.75,0.19,0.04,,,,26394.9,246.25
1996,Cook Islands,0.01,146.8926554,1.27,2.59,3.52,0.0,0.0,0.86,0.08,1.23,0.0,,,,10.91,4.09
1996,Costa Rica,17.35,112.1906419,337.59,330.8,43.07,32.93,0.0,291.83,3.5,0.0,2.31,,,,3618.93,448.95
1996,"Croatia, Rep. of",37.33,92.64525506,548.18,1863.85,95.79,0.0,0.0,263.91,27.06,30.89,8.93,,,,2545.23,236.29
1996,Cuba,43.74,101.0340342,1252.63,3513.83,420.75,396.64,0.0,446.59,217.07,1.08,0.43,,,,4252.59,554.55
1996,Cyprus,10.41,86.5083686,84.71,217.17,17.79,0.0,0.0,114.21,0.66,136.73,80.8,,,,177.92,94.33
1996,Czech Rep.,139.26,99.4184815,956.54,3617.63,59.56,0.0,0.0,223.77,7.36,5.15,0.36,,,,2780.66,85.53
1996,Côte d'Ivoire,66.85,107.9919429,1275.91,6095.89,276.54,11.11,0.0,4300.63,7.58,0.02,0.09,,,,12629.79,7721.46
1996,Denmark,82.97,101.2695848,502.62,2925.8,269.65,0.0,0.0,88.28,56.86,0.94,2.18,,,,494.4,11.34
1996,Djibouti,1.21,79.99963308,69.54,1.31,21.25,0.75,0.0,24.61,93.88,23.6,1941.55,,,,1.83,0.79
1996,Dominica,0.19,70.97717537,0.19,0.03,1.29,3.15,0.0,0.03,0.0,0.26,0.0,,,,69.97,0.12
1996,Dominican Rep.,31.77,104.5619694,827.59,931.66,53.51,18.53,0.0,180.51,212.81,2.15,0.49,,,,2136.32,438.43
1996,Ecuador,55.79,130.2607297,1834.17,1384.29,300.51,189.79,12.45,3028.08,110.92,35.3,348.52,,,,17271.6,1192.2
1996,"Egypt, Arab Rep. of",84.55,104.7160363,251.1,3808.11,798.98,2.12,0.0,102.46,1109.06,1205.98,90766.7,,,,24.7,654.71
1996,El Salvador,16.75,96.83718,96.68,314.58,48.17,40.13,0.0,86.41,1.59,0.0,1.29,,,,1340.3,139.75
1996,Emerging and Developing Countries Asia excluding China,,102.9653414,,,,,,,,,,295854.14,108910.34,590197.52,,
1996,Emerging and Developing Countries Europe,,98.65096576,,,,,,,,,,290849.86,159693.92,1497081.44,,
1996,Emerging and Developing Economies,,97.81506416,,,,,,,,,,1482252.72,2167237.21,6096854.57,,
1996,"Equatorial Guinea, Rep. of",1.13,27.14792046,23.02,31.92,19.07,40.32,0.0,13.17,0.88,0.0,0.0,,,,2440.45,147.17
1996,"Eritrea, The State of",7.48,99.46340354,2438.25,1693.05,88.28,7.2,0.0,1695.38,20.31,720.28,5061.29,,,,435.9,9.18
1996,"Estonia, Rep. of",13.35,81.46935122,319.43,812.15,250.68,0.0,0.0,120.57,179.87,2.95,0.6,,,,2810.35,11.02
1996,"Eswatini, Kingdom of",1.87,83.31440698,246.89,445.67,5.89,0.0,0.0,187.6,8.63,0.23,23.0,,,,786.54,30.04
1996,"Ethiopia, The Federal Dem. Rep. of",27.11,102.9224108,11079.91,18846.14,768.81,0.0,0.0,50708.55,250.39,865.48,7599.62,,,,22390.5,1087.83
1996,Europe,,98.02294536,,,,,,,,,,365975.53,176671.93,1728013.48,,
1996,Falkland Islands (Malvinas),0.01,740.0,1033.89,0.36,65.75,0.0,0.0,35.28,0.02,7.96,8.22,,,,54.84,0.36
1996,Faroe Islands,0.0,100.0,98.07,1.27,5.91,0.0,0.0,12.06,2.46,6.68,0.51,,,,10.58,1.27
1996,"Fiji, Rep. of",1.77,120.0020874,62.13,228.19,61.07,43.78,0.0,40.37,0.0,4.36,0.0,,,,1246.49,141.58
1996,Finland,36.53,85.7420618,692.62,2145.56,3318.07,0.0,0.0,777.78,3027.67,658.59,15.41,,,,22874.44,2.63
1996,France,714.99,98.75869291,11051.98,24480.74,441.03,0.0,25.03,1347.0,164.42,253.64,214.64,,,,14601.48,1563.78
1996,French Polynesia,0.41,131.9388091,20.33,15.08,86.91,1.84,0.0,13.75,0.0,38.36,0.0,,,,126.38,100.52
1996,Gabon,8.28,85.36059068,648.02,587.12,293.99,216.25,0.0,685.05,25.05,0.05,0.0,,,,23809.9,307.11
1996,"Gambia, The",5.55,98.60825554,49.71,585.69,94.49,135.64,0.0,140.67,4.52,0.0,1.4,,,,95.37,15.41
1996,Georgia,43.64,93.03301924,912.29,1252.71,34.56,0.0,37.86,609.06,9.15,47.12,116.51,,,,3461.87,457.13
1996,Germany,1109.55,100.022059,6352.6,15573.75,452.25,0.0,0.0,831.5,110.54,30.09,12.16,,,,10898.68,301.34
1996,Ghana,87.65,97.45418724,866.98,6245.6,531.81,25.35,0.0,5129.27,67.97,0.53,81.5,,,,7697.77,3317.98
1996,Gibraltar,0.3,94.16154522,0.06,0.03,0.02,0.0,0.0,0.07,0.02,0.0,0.0,,,,0.14,0.03
1996,Greece,89.54,108.9945719,1406.77,3540.14,356.02,0.0,0.0,3050.62,20.79,71.59,268.41,,,,3095.76,1371.96
1996,Greenland,0.06,100.0,6118.77,0.0,5544.14,0.0,175240.0,1015.41,104.35,26506.1,680.25,,,,130.92,0.0
1996,Grenada,0.41,58.17363223,1.8,0.05,1.46,0.16,0.0,0.14,0.01,0.0,0.0,,,,27.78,0.41
1996,Guadeloupe,2.02,51.86265841,9.53,20.64,5.84,3.29,0.0,2.15,3.81,0.05,0.02,,,,116.86,6.52
1996,Guam,0.01,146.3414634,48.45,0.59,1.92,0.0,0.0,0.14,0.0,0.02,0.0,,,,0.37,2.97
1996,Guatemala,35.35,98.11743618,965.62,972.16,136.14,32.58,0.0,595.72,22.57,0.0,1.95,,,,7817.33,392.15
1996,Guinea,20.18,99.57736569,799.48,2858.71,91.94,242.12,0.0,3952.27,1.47,0.0,1.33,,,,15858.22,627.14
1996,Guinea-Bissau,1.49,103.7443554,102.91,308.8,50.62,268.96,0.0,176.39,1.33,0.03,1.6,,,,2005.22,162.41
1996,Guyana,8.89,84.25303225,256.89,147.45,121.79,8.23,0.0,1084.5,123.48,1.91,2.88,,,,19547.19,9.14
1996,Haiti,14.06,95.65865559,1477.49,284.48,42.53,12.49,0.0,51.04,294.56,6.29,0.01,,,,428.71,106.68
1996,Holy See,0.05,100.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,0.0
1996,Honduras,19.0,129.633184,1169.0,962.35,130.04,59.13,0.0,742.09,15.44,0.09,0.58,,,,7967.72,210.51
1996,Hungary,145.9,100.428352,1077.81,5895.95,134.52,0.0,0.0,86.58,53.98,1.84,1.05,,,,1634.08,275.74
1996,Iceland,2.6,82.27848101,3604.22,0.0,333.07,0.0,1102.48,75.27,722.66,2329.11,2006.96,,,,37.05,0.0
1996,India,662.96,102.4976026,25050.46,182507.99,4826.87,321.09,783.16,22456.36,707.75,513.75,1212.45,,,,48820.73,9634.02
1996,Indonesia,805.74,103.2799025,9191.36,22341.15,4000.25,4003.25,0.0,6842.27,0.0,1612.0,0.0,,,,123905.81,17246.81
1996,"Iran, Islamic Rep. of",199.96,94.59430017,6935.6,22546.28,6535.54,0.74,0.0,6813.79,70.61,16256.77,103955.39,,,,3134.51,1753.91
1996,Iraq,60.63,97.68541494,912.98,7876.23,693.62,0.0,0.0,352.74,18.15,944.62,32127.95,,,,231.8,492.26
1996,Ireland,33.53,91.46073579,4824.19,438.8,195.55,0.0,0.0,163.47,859.63,24.72,25.21,,,,399.57,3.26
1996,Isle of Man,0.77,88.00622895,39.7,3.04,1.15,0.0,0.0,2.57,0.0,0.02,0.82,,,,5.78,3.04
1996,Israel,30.83,98.56855969,82.16,391.28,49.7,0.0,0.0,63.1,0.09,84.87,1207.36,,,,70.95,96.66
1996,Italy,555.85,100.0671211,3273.52,10893.84,397.2,0.0,42.31,1288.07,31.83,239.84,859.52,,,,9103.52,3496.17
1996,Jamaica,15.02,66.58091688,72.44,60.57,10.47,8.75,0.0,12.05,6.13,0.19,0.0,,,,874.8,42.98
1996,Japan,989.45,94.56313312,1286.92,7066.67,956.28,2.84,0.0,863.8,71.27,7.22,3.96,,,,25581.7,601.94
1996,Jordan,20.78,93.18669796,39.58,353.16,47.91,0.0,0.0,9.21,0.04,167.86,8127.17,,,,14.35,156.96
1996,"Kazakhstan, Rep. of",136.57,85.21933202,89198.48,40147.04,18952.6,0.0,113.64,20567.73,1187.08,66724.2,38587.97,,,,8073.57,170.28
1996,Kenya,5.7,96.98268019,14314.53,10633.06,1241.63,17.1,0.0,20566.91,899.34,417.43,2788.24,,,,6653.66,1092.67
1996,Kiribati,0.02,92.02898551,2.8,2.52,84.16,0.05,0.0,0.29,0.0,9.33,0.0,,,,1.44,44.08
1996,"Korea, Dem. People's Rep. of",49.73,93.50688394,304.97,3305.05,207.86,0.0,0.0,125.53,5.13,52.16,17.82,,,,7904.25,287.4
1996,"Korea, Rep. of",119.51,87.59682141,297.32,3145.84,258.48,0.0,0.0,124.7,5.87,61.0,40.97,,,,5515.73,360.56
1996,Kuwait,10.83,86.21206243,3.91,31.19,13.44,0.0,0.0,4.89,10.0,15.04,1647.67,,,,3.05,5.2
1996,Kyrgyz Rep.,3.89,96.58870346,8704.47,3604.67,720.02,0.0,609.51,836.01,0.0,2057.7,1832.79,,,,1386.12,180.63
1996,Lao People's Dem. Rep.,3.31,89.75457531,1314.89,2614.5,203.35,0.0,0.0,7828.76,88.56,0.0,0.0,,,,10867.01,241.14
1996,Latin America and the Caribbean,,92.05211903,,,,,,,,,,243985.07,122231.95,1665431.41,,
1996,Latvia,17.21,88.83125663,613.58,1507.01,123.57,0.0,0.0,171.87,118.92,0.1,0.09,,,,3865.07,22.75
1996,Lebanon,10.23,108.2581643,59.9,283.81,2.32,0.0,0.0,225.82,0.0,124.29,52.24,,,,48.01,209.37
1996,"Lesotho, Kingdom of",2.83,93.53327428,1440.15,654.66,6.98,0.0,0.0,757.47,0.9,0.16,0.72,,,,183.87,8.13
1996,Liberia,12.58,84.37495038,360.37,2644.48,48.94,27.3,0.0,175.85,3.22,0.0,0.0,,,,5266.76,1133.35
1996,Libya,40.72,98.61758914,140.58,1750.12,60.38,0.0,0.0,203.46,23.93,3851.14,155777.93,,,,152.52,291.69
1996,Liechtenstein,0.13,62.71800818,3.25,0.76,0.07,0.0,0.0,0.56,0.02,0.04,0.15,,,,9.2,0.76
1996,Lithuania,33.1,101.2999015,643.45,3310.05,120.4,0.0,0.0,193.39,29.78,0.62,0.88,,,,2095.59,50.82
