Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Trade Flow,Scale,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Bhutan,BT,BTN,Comparative advantage in low carbon technology products,Index,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLA,Trade in Low Carbon Technology Products; Comparative Advantage,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,,,,,,,,0.0256848372911031,0.0348456996606935,0.0261095287007441,0.0001458835201162,0.0037639546106027,0.0021050252535256,0.0028246794615869,0.0082208442008288,,,,,,,,,,,
Bhutan,BT,BTN,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,1113.0,,,,1179.0,2486.0,,,,,,251321.0,556961.0,689010.0,3006.0,81669.0,37706.0,51802.0,175708.0,,,,,,,,,,,
Bhutan,BT,BTN,Exports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,0.000422423272083,,,,0.0002961493275455,0.0005951964392066,,,,,,0.0307397064591965,0.0636019545834881,0.0643418546935587,0.0002221470963614,0.0064090055678691,0.002495783899482,0.0028125748720576,0.0091003155504068,,,,,,,,,,,
Bhutan,BT,BTN,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,0.0971390829552022,0.134447797747772,0.101936060813349,0.0005753473094752,0.0164500130583523,0.0091083451179261,0.0114270157253423,0.033025853827704,,,,,,,,,,,
Bhutan,BT,BTN,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,1169165.0,,,,4722366.0,5923406.0,,,,,,18116664.0,16638386.0,12421832.0,17534983.0,20047872.0,34380952.0,43506397.0,54004636.0,,,,,,,,,,,
Bhutan,BT,BTN,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,0.443739896590269,,,,1.18619636583898,1.41817785968445,,,,,,2.21589494463214,1.900014311082,1.15998854816592,1.29585680578749,1.57326431414524,2.27569687716715,2.36216746411263,2.79702249632834,,,,,,,,,,,
Bhutan,BT,BTN,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,4.65721972599493,3.94688254134663,2.4788356961598,3.21562525816948,3.76779558289941,4.00847802505523,4.12558071942646,5.46025269540359,,,,,,,,,,,
Bhutan,BT,BTN,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,1170278.0,,,,4723545.0,5925892.0,,,,,,18367985.0,17195347.0,13110842.0,17537989.0,20129541.0,34418658.0,43558199.0,54180344.0,,,,,,,,,,,
Bhutan,BT,BTN,Total trade in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,0.444162319862352,,,,1.18649251516652,1.41877305612366,,,,,,2.24663465109133,1.96361626566549,1.22433040285948,1.29607895288385,1.57967331971311,2.27819266106663,2.36498003898469,2.80612281187875,,,,,,,,,,,
Bhutan,BT,BTN,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-1168052.0,,,,-4721187.0,-5920920.0,,,,,,-17865343.0,-16081425.0,-11732822.0,-17531977.0,-19966203.0,-34343246.0,-43454595.0,-53828928.0,,,,,,,,,,,
Bhutan,BT,BTN,Trade balance in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,-0.443317473318186,,,,-1.18590021651143,-1.41758266324525,,,,,,-2.18515523817294,-1.83641235649852,-1.09564669347236,-1.29563465869113,-1.56685530857737,-2.27320109326767,-2.35935488924057,-2.78792218077794,,,,,,,,,,,
Bolivia,BO,BOL,Comparative advantage in low carbon technology products,Index,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLA,Trade in Low Carbon Technology Products; Comparative Advantage,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,0.279912317817423,0.197780494265891,0.239069945879462,0.380663375380975,0.196924983960706,0.284855606847102,0.183767262815889,0.0779569966290084,0.0972600209924394,0.0678490428718956,0.0859238454438709,0.0785060966738649,0.0084557354429379,0.0588402752468905,0.0724445211056044,0.0682387854377217,0.104223307694119,0.0785532331869699,0.130123876343802,0.104282485391375,0.0497126309769949,0.044429013799532,0.0478202184651202,0.0508432956556063,0.0976329771354575,0.0713240712897381
Bolivia,BO,BOL,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,1919472.0,2624752.0,2255783.0,1380470.0,12830090.0,9771752.0,12677291.0,18702080.59,9607492.52,17201730.76,15852446.07,9922540.4,15342042.72,12702767.01,23493857.95,18526136.68,2548709.0,21769994.3,34384396.11,33131537.52,54577833.66,29857817.79,40317479.66,39195342.37,20137619.62,18561549.97,17568330.54,28846848.92,58652915.03,36973298.42
Bolivia,BO,BOL,Exports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,0.0321328779088223,0.0391351347687071,0.0305441313759478,0.0174326169028617,0.151128322531242,0.118169264816648,0.151196892360152,0.229327119598104,0.121345827007588,0.212574771830854,0.1804550618446,0.103649895639971,0.13317659005693,0.0961152014340475,0.139909551419527,0.106079541078743,0.0128813640690488,0.0901999795406596,0.126033700359462,0.10728150886353,0.164209618510428,0.0898230055514283,0.117926985025759,0.103740703052639,0.0496229168506173,0.0450595310416613,0.0476147485207362,0.0708720265754202,0.132354614393747,0.0795579195842539
Bolivia,BO,BOL,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,0.968399306803052,0.695322181710542,0.859541587289746,1.38238687684667,0.698967215133142,1.02618408188881,0.697938367755993,0.294830412069877,0.375265693002741,0.26489425525785,0.338873460528616,0.343103583610578,0.0365875689667677,0.23803364582541,0.291033634284237,0.270423443587152,0.423114488907109,0.34173604307965,0.565754218723849,0.476647004865505,0.223386384834326,0.210809987051292,0.251884874626078,0.262588192389636,0.431152668983539,0.342165757275183
Bolivia,BO,BOL,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,35849067.0,58813135.0,53331213.0,59800497.0,72032563.0,131533694.0,78997094.0,90345592.0,135377336.0,100506657.0,77398377.0,90769868.0,122797815.0,139979953.0,190288885.0,189745443.0,235295695.0,435494014.97,458214980.08,721998319.42,869657496.37,690972780.81,409442988.28,623724565.5,1128742293.17,504804359.97,376589638.69,300373453.24,380236708.0,456287603.0
Bolivia,BO,BOL,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,0.600130501021213,0.876905690288136,0.722124236378523,0.755162484372517,0.848486675761122,1.59062979889358,0.942166202407345,1.1078283125795,1.70986079466696,1.24203662860125,0.881058282521987,0.948173246586523,1.06594633886808,1.05915517215516,1.13319968977134,1.08647096061599,1.18920187089812,1.80438959694049,1.67955631138231,2.33786521550813,2.61655907054285,2.0786935054366,1.19760405548618,1.65084984652914,2.78143524491451,1.22544980159511,1.02065594115007,0.737968830481746,0.858032083144492,0.981824559291402
